,transactionId,productId,customerId,transactionDate,onlineOrder,orderStatus,brand,productLine,productClass,productSize,listPrice,standardCost,productFirstSoldDate
5679,6529,82,3089,2017-10-20,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,34079.0
5680,6530,35,844,2017-11-15,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
5681,6531,75,1385,2017-05-12,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,38859.0
5682,6532,0,3037,2017-01-09,False,Approved,OHM Cycles,Standard,medium,medium,235.63,+ACQ-125.07,41434.0
5683,6533,2,2532,2017-08-12,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41245.0
5684,6534,67,1223,2017-10-29,True,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,42105.0
5685,6535,10,1296,2017-03-18,True,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,37838.0
5686,6536,91,1651,2017-03-13,True,Approved,Solex,Standard,medium,medium,100.35,+ACQ-75.26,41434.0
5687,6537,1,1672,2017-09-26,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,37659.0
5688,6538,70,2164,2017-09-15,True,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,38193.0
5689,6539,72,389,2017-02-28,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,+ACQ-270.30,37499.0
5690,6540,67,440,2017-05-16,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,38647.0
5691,6541,0,2697,2017-04-25,True,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,38002.0
5692,6542,43,2381,2017-11-29,True,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,39427.0
5693,6543,62,1372,2017-01-24,True,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,34143.0
5694,6544,31,1585,2017-08-01,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,40336.0
5695,6545,65,2860,2017-03-16,True,Approved,WeareA2B,Standard,medium,medium,1807.45,+ACQ-778.69,42145.0
5696,6548,46,2413,2017-05-10,False,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,40672.0
5697,6549,0,3441,2017-04-21,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,36668.0
5698,6550,23,3077,2017-08-07,False,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,34071.0
5699,6551,48,2602,2017-02-06,True,Approved,WeareA2B,Standard,medium,medium,1762.96,+ACQ-950.52,41848.0
5700,6552,54,25,2017-04-15,False,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,42295.0
5701,6554,13,2323,2017-04-26,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40618.0
5702,6555,81,3289,2017-10-22,True,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,38002.0
5703,6556,53,72,2017-12-08,False,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,39915.0
5704,6557,19,2668,2017-10-29,True,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,39880.0
5705,6558,23,1504,2017-05-23,True,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,34115.0
5706,6559,24,2537,2017-01-29,True,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,40670.0
5707,6561,84,1074,2017-02-06,False,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,38859.0
5708,6562,63,2912,2017-05-01,False,Approved,WeareA2B,Standard,medium,medium,1992.93,+ACQ-762.63,34115.0
5709,6563,38,2321,2017-07-22,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,39427.0
5710,6564,83,2383,2017-12-02,False,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,41533.0
5711,6566,12,636,2017-06-04,True,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,38216.0
5712,6567,53,1758,2017-08-01,True,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,34170.0
5713,6568,43,3164,2017-08-01,False,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,41064.0
5714,6569,32,3491,2017-06-24,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
5715,6570,0,2251,2017-06-27,True,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,34071.0
5716,6571,25,1049,2017-01-05,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,+ACQ-829.65,42404.0
5717,6572,53,3483,2017-03-23,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,37838.0
5718,6573,83,2014,2017-09-01,False,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,35667.0
5719,6574,62,1350,2017-09-05,True,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,36146.0
5720,6575,97,2011,2017-01-25,False,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,42560.0
5721,6576,49,2334,2017-03-15,True,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,41064.0
5722,6577,85,1824,2017-03-03,False,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,34079.0
5723,6578,63,3344,2017-07-29,False,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,42145.0
5724,6579,0,965,2017-06-05,False,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,41047.0
5725,6580,18,2174,2017-05-25,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,42226.0
5726,6584,45,1487,2017-12-13,False,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,38991.0
5727,6585,17,1351,2017-02-28,True,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,34079.0
5728,6586,21,1116,2017-10-10,False,Approved,Solex,Standard,medium,large,1071.23,+ACQ-380.74,34527.0
5729,6588,0,451,2017-04-06,False,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,34165.0
5730,6589,36,3085,2017-06-21,True,Approved,Solex,Standard,low,medium,945.04,+ACQ-507.58,35052.0
5731,6591,4,2625,2017-05-14,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,38216.0
5732,6592,0,2299,2017-11-01,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,38573.0
5733,6593,27,39,2017-09-16,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,+ACQ-388.72,36334.0
5734,6594,65,1445,2017-06-12,False,Approved,WeareA2B,Standard,medium,medium,1807.45,+ACQ-778.69,42145.0
5735,6595,97,2603,2017-11-17,True,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
5736,6597,19,2254,2017-09-22,True,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,39880.0
5737,6598,1,489,2017-03-25,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
5738,6599,3,68,2017-02-11,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,40779.0
5739,6600,53,1443,2017-07-08,False,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,37823.0
5740,6602,2,2985,2017-11-22,True,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,38258.0
5741,6603,79,500,2017-02-25,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,+ACQ-818.01,39880.0
5742,6604,34,749,2017-08-31,True,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,37698.0
5743,6605,40,2480,2017-06-12,False,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,36146.0
5744,6606,38,1291,2017-12-14,False,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40618.0
5745,6609,84,3248,2017-03-16,True,Approved,Trek Bicycles,Road,medium,medium,290.62,+ACQ-215.14,38339.0
5746,6610,3,3273,2017-09-06,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,36361.0
5747,6611,21,1727,2017-10-20,False,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,41701.0
5748,6612,1,179,2017-08-09,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,41533.0
5749,6613,39,2508,2017-06-09,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,+ACQ-582.48,40618.0
5750,6615,40,2542,2017-06-09,True,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,40672.0
5751,6616,87,3081,2017-05-17,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,38859.0
5752,6617,90,3214,2017-02-22,False,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,38002.0
5753,6618,0,2048,2017-06-11,False,Cancelled,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,38647.0
5754,6620,53,2449,2017-05-22,True,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,35470.0
5755,6621,37,80,2017-01-05,True,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,36361.0
5756,6622,59,2184,2017-06-01,False,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,34170.0
5757,6623,86,3299,2017-04-08,False,Approved,OHM Cycles,Standard,medium,medium,235.63,+ACQ-125.07,38482.0
5758,6624,50,55,2017-08-14,True,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,37220.0
5759,6625,30,2498,2017-05-28,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,+ACQ-770.89,34556.0
5760,6626,75,3090,2017-01-03,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,38859.0
5761,6627,99,1581,2017-02-04,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,+ACQ-770.89,34556.0
5762,6628,11,1205,2017-10-24,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,39298.0
5763,6630,77,2214,2017-12-03,False,Approved,WeareA2B,Standard,medium,medium,1769.64,+ACQ-108.76,37668.0
5764,6631,90,870,2017-05-18,True,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,38482.0
5765,6632,41,367,2017-10-20,False,Approved,Solex,Road,medium,medium,416.98,+ACQ-312.74,41064.0
5766,6633,61,62,2017-01-09,True,Approved,OHM Cycles,Standard,low,medium,71.16,+ACQ-56.93,33879.0
5767,6634,2,595,2017-05-18,True,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41245.0
5768,6635,83,312,2017-03-30,False,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,42218.0
5769,6636,12,1991,2017-11-18,True,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,35378.0
5770,6638,97,1902,2017-04-18,False,Approved,Solex,Standard,medium,large,202.62,+ACQ-151.96,34556.0
5771,6639,15,374,2017-12-02,True,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,41345.0
5772,6640,36,2276,2017-01-25,True,Approved,Solex,Standard,low,medium,945.04,+ACQ-507.58,36361.0
5773,6641,92,1691,2017-12-04,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,34170.0
5774,6642,35,2438,2017-06-02,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,39526.0
5775,6643,3,2702,2017-03-05,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,38258.0
5776,6645,40,1004,2017-03-15,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
5777,6646,5,2699,2017-04-05,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,37659.0
5778,6647,10,320,2017-07-07,False,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,41701.0
5779,6650,54,1477,2017-01-20,True,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,37823.0
5780,6651,63,3414,2017-03-13,False,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,36146.0
5781,6652,50,2361,2017-04-08,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,35052.0
5782,6653,18,3374,2017-07-05,False,Approved,Solex,Standard,medium,medium,575.27,+ACQ-431.45,41345.0
5783,6654,85,694,2017-05-07,True,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,36334.0
5784,6655,52,1776,2017-01-05,False,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,37220.0
5785,6656,48,3280,2017-07-17,False,Approved,WeareA2B,Standard,medium,medium,1762.96,+ACQ-950.52,40784.0
5786,6657,4,20,2017-11-01,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,37698.0
5787,6659,12,2188,2017-09-07,True,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,38216.0
5788,6660,80,607,2017-09-20,False,Cancelled,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,35455.0
5789,6661,52,1295,2017-02-05,True,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,39915.0
5790,6662,56,577,2017-04-16,False,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,42172.0
5791,6663,34,498,2017-11-07,False,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,42560.0
5792,6664,86,37,2017-05-01,False,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,37698.0
5793,6665,62,3408,2017-11-18,False,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,34143.0
5794,6666,27,329,2017-05-26,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,36498.0
5795,6667,97,2184,2017-03-19,True,Approved,Solex,Standard,medium,large,202.62,+ACQ-151.96,42458.0
5796,6668,90,523,2017-12-12,True,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,37539.0
5797,6669,94,636,2017-09-29,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
5798,6670,46,2099,2017-02-05,False,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,40618.0
5799,6671,31,1250,2017-03-21,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,39031.0
5800,6672,94,1029,2017-04-13,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
5801,6673,13,2048,2017-01-14,True,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40618.0
5802,6674,76,1483,2017-09-20,False,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,33429.0
5803,6676,12,1886,2017-12-24,True,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,38216.0
5804,6677,62,1979,2017-08-12,False,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,36146.0
5805,6678,50,1718,2017-07-09,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,35052.0
5806,6679,79,1315,2017-10-04,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,+ACQ-818.01,35455.0
5807,6680,45,1942,2017-05-21,True,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,38258.0
5808,6681,55,2194,2017-10-20,False,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,35707.0
5809,6682,6,3433,2017-11-23,False,Approved,OHM Cycles,Standard,high,medium,227.88,+ACQ-136.73,37659.0
5810,6684,50,3141,2017-10-21,True,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,37220.0
5811,6685,52,1454,2017-06-09,False,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,42295.0
5812,6686,22,640,2017-12-03,False,Approved,Solex,Standard,medium,medium,575.27,+ACQ-431.45,42404.0
5813,6687,93,936,2017-05-03,False,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,38750.0
5814,6688,18,2052,2017-01-26,True,Approved,Solex,Standard,medium,medium,575.27,+ACQ-431.45,39880.0
5815,6689,57,1274,2017-01-24,False,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,33259.0
5816,6690,72,2840,2017-05-18,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,+ACQ-270.30,35455.0
5817,6691,22,419,2017-09-16,True,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,34165.0
5818,6693,74,2773,2017-06-15,False,Approved,WeareA2B,Standard,medium,medium,1228.07,+ACQ-400.91,38859.0
5819,6696,53,267,2017-08-22,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,39298.0
5820,6698,64,1119,2017-08-01,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,42145.0
5821,6699,0,3126,2017-08-02,False,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,41064.0
5822,6703,53,1629,2017-10-05,False,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,35470.0
5823,6704,22,2872,2017-05-18,True,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,33455.0
5824,6705,72,12,2017-09-04,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,+ACQ-270.30,42710.0
5825,6706,35,2354,2017-05-31,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,34527.0
5826,6707,2,2266,2017-12-01,True,Approved,Giant Bicycles,Road,low,small,590.26,+ACQ-525.33,40487.0
5827,6708,17,2527,2017-09-12,False,Approved,Solex,Standard,high,medium,1024.66,+ACQ-614.80,40303.0
5828,6709,40,2770,2017-11-30,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,36146.0
5829,6710,43,1505,2017-03-31,True,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,35470.0
5830,6711,41,1667,2017-01-14,False,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,38693.0
5831,6712,82,3357,2017-11-25,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,42226.0
5832,6713,84,1706,2017-10-08,False,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,40553.0
5833,6715,35,1723,2017-02-05,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,40618.0
5834,6716,80,2212,2017-06-21,False,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,41533.0
5835,6717,30,1985,2017-04-01,True,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,37698.0
5836,6718,95,576,2017-06-09,False,Approved,Giant Bicycles,Standard,medium,large,569.56,+ACQ-528.43,42458.0
5837,6719,24,3482,2017-03-12,False,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,39031.0
5838,6720,11,919,2017-08-18,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,34586.0
5839,6721,77,2229,2017-03-11,False,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,38339.0
5840,6722,19,2956,2017-09-24,True,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,40303.0
5841,6723,45,794,2017-04-05,True,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,37668.0
5842,6724,44,1426,2017-01-21,False,Approved,WeareA2B,Standard,medium,medium,1769.64,+ACQ-108.76,40672.0
5843,6725,0,1115,2017-04-04,False,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,33364.0
5844,6726,93,1114,2017-10-27,True,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,36833.0
5845,6727,81,1422,2017-02-25,True,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,36145.0
5846,6728,77,1618,2017-11-17,False,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,40553.0
5847,6729,32,439,2017-06-28,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
5848,6730,86,572,2017-03-01,True,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,40618.0
5849,6731,7,3224,2017-05-19,False,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,38258.0
5850,6732,58,963,2017-03-12,True,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,39915.0
5851,6733,78,3489,2017-04-05,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,42218.0
5852,6734,52,2454,2017-09-07,False,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,35470.0
5853,6735,4,3027,2017-03-05,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,40784.0
5854,6736,99,981,2017-03-10,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,+ACQ-770.89,34556.0
5855,6737,46,1161,2017-12-18,True,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,39427.0
5856,6738,31,931,2017-03-10,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,40336.0
5857,6739,69,398,2017-04-21,False,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,33879.0
5858,6741,72,12,2017-02-12,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,+ACQ-270.30,42710.0
5859,6742,0,552,2017-06-16,False,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,34071.0
5860,6743,85,2,2017-06-11,False,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,38206.0
5861,6744,93,1990,2017-02-19,False,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,38750.0
5862,6745,22,154,2017-11-26,True,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,34165.0
5863,6746,4,84,2017-05-16,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,41701.0
5864,6748,4,2680,2017-06-24,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,40649.0
5865,6749,81,1733,2017-04-16,False,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,36498.0
5866,6750,84,3244,2017-10-02,True,Approved,Trek Bicycles,Road,medium,medium,290.62,+ACQ-215.14,38339.0
5867,6752,38,109,2017-08-30,False,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,39526.0
5868,6753,82,1122,2017-08-01,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,42226.0
5869,6754,88,2257,2017-04-10,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,36145.0
5870,6755,0,2332,2017-11-29,False,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,34244.0
5871,6756,53,1289,2017-01-14,False,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,39915.0
5872,6758,0,1480,2017-08-10,True,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,37823.0
5873,6759,3,2053,2017-07-29,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41167.0
5874,6760,84,1213,2017-04-17,False,Approved,Giant Bicycles,Road,medium,medium,792.9,+ACQ-594.68,33879.0
5875,6761,72,1097,2017-06-25,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,+ACQ-270.30,36668.0
5876,6762,45,3362,2017-04-08,True,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,34071.0
5877,6763,36,2299,2017-06-22,True,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,37220.0
5878,6764,83,3242,2017-08-28,False,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,40670.0
5879,6765,37,3492,2017-09-03,False,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,36361.0
5880,6766,32,1694,2017-05-07,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,34527.0
5881,6767,77,2079,2017-09-21,False,Approved,WeareA2B,Standard,medium,medium,1769.64,+ACQ-108.76,40672.0
5882,6770,57,300,2017-04-29,False,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,33259.0
5883,6774,37,3100,2017-08-06,False,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,36361.0
5884,6775,45,1541,2017-04-15,False,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,34071.0
5885,6776,64,610,2017-08-30,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,41047.0
